-0.268000	0.529000	0.010000	0.926000	-0.180000	0.017000	0.902000	0.000000	-0.187000	-0.899000	-0.865000	0.920000	-0.525000	-0.961000	-1.470000	0.022000	-0.177000	-1.052000	-0.899000	-0.617000
0.529000	3.717000	1.153000	5.172000	5.014000	1.212000	4.911000	0.000000	1.759000	1.278000	2.952000	4.514000	6.049000	0.394000	0.099000	1.048000	1.054000	2.069000	2.657000	0.944000
0.010000	1.153000	0.130000	1.921000	0.245000	0.149000	1.835000	0.000000	0.088000	-0.577000	-0.542000	1.808000	-0.202000	-0.638000	-1.148000	0.134000	0.053000	-0.730000	-0.577000	-0.295000
0.926000	5.172000	1.921000	6.271000	10.310000	2.021000	6.052000	0.000000	3.336000	3.643000	8.760000	5.256000	14.958000	1.098000	0.322000	1.660000	1.890000	7.299000	8.069000	2.100000
-0.180000	5.014000	0.245000	10.310000	-20.000000	0.296000	9.050000	0.000000	-0.099000	-0.811000	-0.777000	8.223000	-0.437000	-0.873000	-1.382000	0.376000	-0.089000	-0.964000	-0.811000	-0.529000
0.017000	1.212000	0.149000	2.021000	0.296000	0.169000	1.926000	0.000000	0.112000	-0.547000	-0.513000	1.910000	-0.173000	-0.609000	-1.118000	0.153000	0.067000	-0.700000	-0.547000	-0.265000
0.902000	4.911000	1.835000	6.052000	9.050000	1.926000	5.832000	0.000000	3.090000	3.248000	7.540000	5.139000	12.775000	1.021000	0.449000	1.603000	1.792000	6.288000	6.961000	1.944000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
-0.187000	1.759000	0.088000	3.336000	-0.099000	0.112000	3.090000	0.000000	-0.106000	-0.818000	-0.784000	3.084000	-0.443000	-0.879000	-1.389000	0.133000	-0.096000	-0.971000	-0.818000	-0.536000
-0.899000	1.278000	-0.577000	3.643000	-0.811000	-0.547000	3.248000	0.000000	-0.818000	-1.530000	-1.496000	3.368000	-1.156000	-1.592000	-2.101000	-0.476000	-0.808000	-1.683000	-1.530000	-1.248000
-0.865000	2.952000	-0.542000	8.760000	-0.777000	-0.513000	7.540000	0.000000	-0.784000	-1.496000	-1.461000	7.538000	-1.121000	-1.557000	-2.066000	-0.441000	-0.773000	-1.649000	-1.495000	-1.214000
0.920000	4.514000	1.808000	5.256000	8.223000	1.910000	5.139000	0.000000	3.084000	3.368000	7.538000	4.533000	11.998000	1.135000	0.817000	1.554000	1.786000	6.663000	7.042000	2.000000
-0.525000	6.049000	-0.202000	14.958000	-0.437000	-0.173000	12.775000	0.000000	-0.443000	-1.156000	-1.121000	11.998000	-0.781000	-1.217000	-1.726000	-0.101000	-0.433000	-1.308000	-1.155000	-0.874000
-0.961000	0.394000	-0.638000	1.098000	-0.873000	-0.609000	1.021000	0.000000	-0.879000	-1.592000	-1.557000	1.135000	-1.217000	-1.653000	-2.162000	-0.537000	-0.869000	-1.744000	-1.591000	-1.310000
-1.470000	0.099000	-1.148000	0.322000	-1.382000	-1.118000	0.449000	0.000000	-1.389000	-2.101000	-2.066000	0.817000	-1.726000	-2.162000	-2.672000	-1.047000	-1.379000	-2.254000	-2.101000	-1.819000
0.022000	1.048000	0.134000	1.660000	0.376000	0.153000	1.603000	0.000000	0.133000	-0.476000	-0.441000	1.554000	-0.101000	-0.537000	-1.047000	0.128000	0.072000	-0.629000	-0.476000	-0.194000
-0.177000	1.054000	0.053000	1.890000	-0.089000	0.067000	1.792000	0.000000	-0.096000	-0.808000	-0.773000	1.786000	-0.433000	-0.869000	-1.379000	0.072000	-0.085000	-0.961000	-0.807000	-0.526000
-1.052000	2.069000	-0.730000	7.299000	-0.964000	-0.700000	6.288000	0.000000	-0.971000	-1.683000	-1.649000	6.663000	-1.308000	-1.744000	-2.254000	-0.629000	-0.961000	-1.836000	-1.683000	-1.401000
-0.899000	2.657000	-0.577000	8.069000	-0.811000	-0.547000	6.961000	0.000000	-0.818000	-1.530000	-1.495000	7.042000	-1.155000	-1.591000	-2.101000	-0.476000	-0.807000	-1.683000	-1.530000	-1.248000
-0.617000	0.944000	-0.295000	2.100000	-0.529000	-0.265000	1.944000	0.000000	-0.536000	-1.248000	-1.214000	2.000000	-0.874000	-1.310000	-1.819000	-0.194000	-0.526000	-1.401000	-1.248000	-0.966000
