0.001461	-0.002511	0.003323	-0.001348	-0.000751	0.005029	-0.002376	-0.003111	-0.002432	-0.002119	0.000864	0.001754	-0.001496	0.005126	-0.005081	-0.001515	-0.000218	-0.009737	-0.000724	0.003642
-0.002511	0.009875	-0.006728	0.001974	-0.006062	-0.001210	-0.004586	0.002466	0.009985	0.001034	-0.001302	0.007273	-0.004676	0.004855	-0.000067	-0.001180	0.003967	-0.014845	0.004237	-0.005168
0.003323	-0.006728	-0.001962	0.007855	0.006139	0.004502	-0.003154	-0.001649	0.008099	0.002317	-0.000605	0.006158	0.018413	0.003461	0.003707	0.006249	-0.005914	-0.003028	-0.006968	-0.001040
-0.001348	0.001974	0.007855	-0.000531	0.002278	-0.001466	0.002194	0.001528	-0.002501	0.002659	0.000585	-0.000642	0.001491	0.004899	0.000755	-0.001609	0.002193	-0.007832	0.000182	0.000092
-0.000751	-0.006062	0.006139	0.002278	-0.002544	0.001387	0.002791	0.001847	0.054553	0.002965	-0.000196	-0.006040	0.014331	-0.013925	-0.001720	0.001837	0.002620	-0.035239	0.002585	0.000296
0.005029	-0.001210	0.004502	-0.001466	0.001387	0.008438	-0.005234	-0.000425	0.005803	-0.001875	-0.004168	0.002349	-0.002908	0.003790	0.000525	-0.009002	0.001006	0.012075	-0.005137	0.000029
-0.002376	-0.004586	-0.003154	0.002194	0.002791	-0.005234	0.006456	-0.000113	-0.007232	0.007647	-0.000453	-0.009604	0.003231	-0.001143	0.005402	0.002888	0.000948	-0.009357	0.003261	0.001387
-0.003111	0.002466	-0.001649	0.001528	0.001847	-0.000425	-0.000113	0.000990	-0.000951	0.000446	-0.001538	-0.001308	0.002339	0.000189	0.009071	-0.003528	0.001084	-0.012366	-0.000737	0.001995
-0.002432	0.009985	0.008099	-0.002501	0.054553	0.005803	-0.007232	-0.000951	0.001314	-0.000476	-0.004529	0.002934	0.031785	-0.000190	-0.002032	0.009858	-0.005871	-0.006739	0.007276	-0.006893
-0.002119	0.001034	0.002317	0.002659	0.002965	-0.001875	0.007647	0.000446	-0.000476	0.006801	-0.000782	0.000855	-0.009283	-0.009792	0.004353	0.001538	-0.004179	0.002734	-0.004792	0.002618
0.000864	-0.001302	-0.000605	0.000585	-0.000196	-0.004168	-0.000453	-0.001538	-0.004529	-0.000782	-0.000748	0.002119	-0.002531	-0.002127	-0.005026	0.001004	0.003770	0.010659	0.003540	-0.001940
0.001754	0.007273	0.006158	-0.000642	-0.006040	0.002349	-0.009604	-0.001308	0.002934	0.000855	0.002119	0.005109	-0.004667	-0.004479	0.009888	0.005015	-0.005895	-0.001668	0.007956	-0.006987
-0.001496	-0.004676	0.018413	0.001491	0.014331	-0.002908	0.003231	0.002339	0.031785	-0.009283	-0.002531	-0.004667	0.031655	0.001010	-0.008698	0.002007	-0.002190	0.984886	-0.003258	-0.005331
0.005126	0.004855	0.003461	0.004899	-0.013925	0.003790	-0.001143	0.000189	-0.000190	-0.009792	-0.002127	-0.004479	0.001010	-0.013128	-0.006986	-0.001223	0.004102	0.006057	-0.003256	0.000008
-0.005081	-0.000067	0.003707	0.000755	-0.001720	0.000525	0.005402	0.009071	-0.002032	0.004353	-0.005026	0.009888	-0.008698	-0.006986	-0.003621	-0.003125	0.005402	0.013914	0.000996	0.001362
-0.001515	-0.001180	0.006249	-0.001609	0.001837	-0.009002	0.002888	-0.003528	0.009858	0.001538	0.001004	0.005015	0.002007	-0.001223	-0.003125	-0.000802	-0.002393	-0.002330	-0.001895	-0.000443
-0.000218	0.003967	-0.005914	0.002193	0.002620	0.001006	0.000948	0.001084	-0.005871	-0.004179	0.003770	-0.005895	-0.002190	0.004102	0.005402	-0.002393	0.003269	0.003848	-0.001235	0.004075
-0.009737	-0.014845	-0.003028	-0.007832	-0.035239	0.012075	-0.009357	-0.012366	-0.006739	0.002734	0.010659	-0.001668	0.984886	0.006057	0.013914	-0.002330	0.003848	0.131813	0.003708	-0.001516
-0.000724	0.004237	-0.006968	0.000182	0.002585	-0.005137	0.003261	-0.000737	0.007276	-0.004792	0.003540	0.007956	-0.003258	-0.003256	0.000996	-0.001895	-0.001235	0.003708	-0.007699	-0.002175
0.003642	-0.005168	-0.001040	0.000092	0.000296	0.000029	0.001387	0.001995	-0.006893	0.002618	-0.001940	-0.006987	-0.005331	0.000008	0.001362	-0.000443	0.004075	-0.001516	-0.002175	0.001445
