-0.135710	0.371210	0.259350	0.333970	0.230790	0.265750	0.264710	-0.014670	0.324130	-0.221760	-0.150250	0.398940	0.035210	0.081390	0.036150	0.104750	-0.046790	0.200010	0.128350	-0.271340
0.371210	0.232450	-0.270500	-0.782430	0.491030	-0.253070	-0.786070	-0.083190	-0.108940	0.335840	0.197840	0.551550	0.129990	0.031360	-0.069990	-0.025480	-0.053130	-0.331160	-0.144880	0.332790
0.259350	-0.270500	-0.614550	-0.418300	0.324810	-0.261430	-0.180100	-0.370690	-0.004200	0.382820	0.353590	-0.070380	0.028820	0.266080	-0.201750	-0.288250	-0.285310	0.286020	0.126380	0.474510
0.333970	-0.782430	-0.418300	0.067040	0.530240	-0.000610	0.245720	-0.224350	-0.474020	0.449720	0.382000	-0.900140	0.323170	0.537840	-0.214490	-0.502850	-0.365790	0.503780	0.464730	0.446580
0.230790	0.491030	0.324810	0.530240	-1.792430	0.252000	0.663600	0.204230	0.243830	0.125340	0.107470	0.731780	0.044620	0.096410	-0.044770	0.112830	0.275390	0.094010	0.164640	0.097780
0.265750	-0.253070	-0.261430	-0.000610	0.252000	-0.240680	-0.058350	-0.018900	-0.030460	0.205550	0.075230	-0.248040	-0.035420	0.143400	-0.165690	-0.061400	-0.230140	-0.045700	-0.037770	0.085810
0.264710	-0.786070	-0.180100	0.245720	0.663600	-0.058350	0.511010	0.149220	-0.106740	0.219450	0.198920	-0.923640	0.151610	0.251340	-0.141940	-0.353120	-0.291440	0.160710	0.188830	0.227640
-0.014670	-0.083190	-0.370690	-0.224350	0.204230	-0.018900	0.149220	-0.481150	0.086030	0.365270	0.306170	0.005010	0.146090	0.212930	-0.184380	-0.271190	-0.245510	0.243440	0.106400	0.231050
0.324130	-0.108940	-0.004200	-0.474020	0.243830	-0.030460	-0.106740	0.086030	-0.233170	0.105530	0.114430	0.003610	0.014160	0.039230	-0.278770	-0.113020	-0.256240	-0.172290	0.026910	0.157870
-0.221760	0.335840	0.382820	0.449720	0.125340	0.205550	0.219450	0.365270	0.105530	-0.317000	-0.126100	0.217000	-0.087900	-0.191100	0.560300	0.313000	0.286700	-0.159800	-0.169600	-0.196300
-0.150250	0.197840	0.353590	0.382000	0.107470	0.075230	0.198920	0.306170	0.114430	-0.126100	-0.199830	0.212920	-0.128600	-0.226820	0.352170	0.271350	0.310110	-0.168430	-0.206090	-0.106410
0.398940	0.551550	-0.070380	-0.900140	0.731780	-0.248040	-0.923640	0.005010	0.003610	0.217000	0.212920	0.564070	0.153630	0.048280	0.040810	0.027150	-0.132190	-0.245860	-0.168960	0.237840
0.035210	0.129990	0.028820	0.323170	0.044620	-0.035420	0.151610	0.146090	0.014160	-0.087900	-0.128600	0.153630	-0.139980	-0.233600	0.112870	0.196960	0.300900	-0.099980	-0.229240	0.006370
0.081390	0.031360	0.266080	0.537840	0.096410	0.143400	0.251340	0.212930	0.039230	-0.191100	-0.226820	0.048280	-0.233600	-0.246510	-0.104840	0.280050	0.374720	-0.135880	-0.015260	-0.082260
0.036150	-0.069990	-0.201750	-0.214490	-0.044770	-0.165690	-0.141940	-0.184380	-0.278770	0.560300	0.352170	0.040810	0.112870	-0.104840	-0.041700	-0.107910	0.028440	-0.559080	-0.416130	0.397610
0.104750	-0.025480	-0.288250	-0.502850	0.112830	-0.061400	-0.353120	-0.271190	-0.113020	0.313000	0.271350	0.027150	0.196960	0.280050	-0.107910	-0.209550	-0.323810	0.365540	0.316140	0.153690
-0.046790	-0.053130	-0.285310	-0.365790	0.275390	-0.230140	-0.291440	-0.245510	-0.256240	0.286700	0.310110	-0.132190	0.300900	0.374720	0.028440	-0.323810	-0.195460	0.336140	0.365760	0.147550
0.200010	-0.331160	0.286020	0.503780	0.094010	-0.045700	0.160710	0.243440	-0.172290	-0.159800	-0.168430	-0.245860	-0.099980	-0.135880	-0.559080	0.365540	0.336140	0.054620	-0.032800	0.121740
0.128350	-0.144880	0.126380	0.464730	0.164640	-0.037770	0.188830	0.106400	0.026910	-0.169600	-0.206090	-0.168960	-0.229240	-0.015260	-0.416130	0.316140	0.365760	-0.032800	-0.016690	0.020590
-0.271340	0.332790	0.474510	0.446580	0.097780	0.085810	0.227640	0.231050	0.157870	-0.196300	-0.106410	0.237840	0.006370	-0.082260	0.397610	0.153690	0.147550	0.121740	0.020590	-0.297330
