-3.280000	-2.560000	-2.590000	-2.520000	-3.930000	-2.670000	-2.450000	-2.910000	-2.950000	-4.180000	-4.060000	-2.280000	-3.930000	-4.040000	-2.810000	-2.760000	-2.970000	-3.810000	-3.410000	-3.930000
-2.560000	-2.030000	-2.190000	-2.670000	-3.020000	-2.250000	-2.610000	-2.430000	-2.600000	-3.420000	-3.240000	-1.470000	-3.150000	-3.260000	-2.290000	-2.460000	-2.550000	-3.420000	-3.010000	-3.000000
-2.590000	-2.190000	-2.240000	-2.210000	-3.140000	-2.260000	-2.140000	-2.410000	-2.600000	-3.130000	-3.090000	-1.950000	-3.040000	-3.170000	-2.280000	-2.360000	-2.430000	-3.230000	-2.820000	-3.020000
-2.520000	-2.670000	-2.210000	-1.850000	-3.120000	-2.090000	-1.770000	-2.340000	-2.700000	-3.090000	-2.840000	-2.220000	-2.800000	-2.950000	-2.160000	-2.310000	-2.430000	-3.120000	-2.840000	-2.820000
-3.930000	-3.020000	-3.140000	-3.120000	-4.540000	-3.310000	-2.970000	-3.680000	-3.870000	-4.900000	-4.720000	-2.710000	-4.720000	-4.940000	-3.500000	-3.560000	-3.730000	-4.600000	-4.080000	-4.530000
-2.670000	-2.250000	-2.260000	-2.090000	-3.310000	-1.940000	-1.930000	-2.390000	-2.480000	-3.300000	-3.170000	-1.840000	-3.240000	-3.250000	-2.350000	-2.340000	-2.460000	-3.250000	-2.900000	-3.050000
-2.450000	-2.610000	-2.140000	-1.770000	-2.970000	-1.930000	-1.600000	-2.120000	-2.490000	-3.110000	-2.850000	-2.200000	-2.900000	-2.890000	-2.090000	-2.220000	-2.330000	-3.040000	-2.710000	-2.840000
-2.910000	-2.430000	-2.410000	-2.340000	-3.680000	-2.390000	-2.120000	-2.620000	-2.770000	-3.610000	-3.560000	-2.080000	-3.400000	-3.520000	-2.600000	-2.610000	-2.780000	-3.470000	-3.120000	-3.420000
-2.950000	-2.600000	-2.600000	-2.700000	-3.870000	-2.480000	-2.490000	-2.770000	-3.270000	-3.740000	-3.690000	-2.020000	-3.800000	-3.950000	-2.690000	-2.760000	-2.970000	-3.940000	-3.420000	-3.440000
-4.180000	-3.420000	-3.130000	-3.090000	-4.900000	-3.300000	-3.110000	-3.610000	-3.740000	-5.290000	-5.210000	-2.950000	-4.950000	-5.250000	-3.620000	-3.580000	-3.870000	-4.980000	-4.510000	-5.010000
-4.060000	-3.240000	-3.090000	-2.840000	-4.720000	-3.170000	-2.850000	-3.560000	-3.690000	-5.210000	-5.030000	-2.740000	-4.910000	-5.180000	-3.550000	-3.470000	-3.610000	-4.870000	-4.320000	-4.850000
-2.280000	-1.470000	-1.950000	-2.220000	-2.710000	-1.840000	-2.200000	-2.080000	-2.020000	-2.950000	-2.740000	-1.140000	-2.580000	-2.700000	-1.950000	-2.010000	-2.130000	-2.840000	-2.580000	-2.690000
-3.930000	-3.150000	-3.040000	-2.800000	-4.720000	-3.240000	-2.900000	-3.400000	-3.800000	-4.950000	-4.910000	-2.580000	-4.800000	-5.030000	-3.430000	-3.350000	-3.620000	-4.870000	-4.300000	-4.590000
-4.040000	-3.260000	-3.170000	-2.950000	-4.940000	-3.250000	-2.890000	-3.520000	-3.950000	-5.250000	-5.180000	-2.700000	-5.030000	-5.220000	-3.540000	-3.460000	-3.700000	-5.070000	-4.430000	-4.890000
-2.810000	-2.290000	-2.280000	-2.160000	-3.500000	-2.350000	-2.090000	-2.600000	-2.690000	-3.620000	-3.550000	-1.950000	-3.430000	-3.540000	-2.530000	-2.570000	-2.680000	-3.600000	-3.230000	-3.390000
-2.760000	-2.460000	-2.360000	-2.310000	-3.560000	-2.340000	-2.220000	-2.610000	-2.760000	-3.580000	-3.470000	-2.010000	-3.350000	-3.460000	-2.570000	-2.470000	-2.740000	-3.300000	-2.970000	-3.350000
-2.970000	-2.550000	-2.430000	-2.430000	-3.730000	-2.460000	-2.330000	-2.780000	-2.970000	-3.870000	-3.610000	-2.130000	-3.620000	-3.700000	-2.680000	-2.740000	-2.810000	-3.440000	-3.160000	-3.580000
-3.810000	-3.420000	-3.230000	-3.120000	-4.600000	-3.250000	-3.040000	-3.470000	-3.940000	-4.980000	-4.870000	-2.840000	-4.870000	-5.070000	-3.600000	-3.300000	-3.440000	-4.740000	-4.200000	-4.630000
-3.410000	-3.010000	-2.820000	-2.840000	-4.080000	-2.900000	-2.710000	-3.120000	-3.420000	-4.510000	-4.320000	-2.580000	-4.300000	-4.430000	-3.230000	-2.970000	-3.160000	-4.200000	-3.690000	-4.040000
-3.930000	-3.000000	-3.020000	-2.820000	-4.530000	-3.050000	-2.840000	-3.420000	-3.440000	-5.010000	-4.850000	-2.690000	-4.590000	-4.890000	-3.390000	-3.350000	-3.580000	-4.630000	-4.040000	-4.640000
