-2.510000	-1.500000	-1.440000	-1.570000	-3.380000	-1.700000	-1.510000	-2.150000	-2.090000	-4.410000	-3.960000	-1.100000	-3.990000	-4.360000	-1.810000	-1.890000	-2.150000	-3.930000	-2.850000	-3.620000
-1.500000	-1.390000	-1.410000	-1.980000	-2.700000	-1.850000	-2.070000	-1.680000	-2.120000	-3.330000	-3.150000	-0.060000	-3.490000	-3.540000	-1.850000	-1.220000	-1.970000	-3.560000	-2.750000	-2.780000
-1.440000	-1.410000	-1.590000	-1.330000	-2.590000	-1.360000	-1.430000	-1.560000	-2.010000	-2.990000	-2.990000	-0.910000	-3.500000	-3.550000	-1.430000	-1.310000	-1.510000	-3.110000	-2.470000	-2.360000
-1.570000	-1.980000	-1.330000	-0.960000	-2.660000	-1.260000	-1.230000	-1.620000	-2.140000	-2.910000	-2.590000	-1.320000	-2.900000	-3.310000	-1.190000	-1.460000	-1.660000	-2.910000	-2.250000	-2.250000
-3.380000	-2.700000	-2.590000	-2.660000	-5.440000	-2.730000	-2.080000	-3.160000	-3.630000	-5.030000	-5.030000	-1.540000	-5.050000	-5.630000	-2.920000	-2.860000	-2.880000	-4.760000	-3.890000	-4.460000
-1.700000	-1.850000	-1.360000	-1.260000	-2.730000	-0.890000	-1.330000	-1.540000	-1.850000	-3.220000	-3.090000	-1.020000	-3.170000	-3.300000	-1.730000	-1.370000	-1.590000	-3.160000	-2.530000	-2.670000
-1.510000	-2.070000	-1.430000	-1.230000	-2.080000	-1.330000	-1.180000	-1.220000	-2.270000	-3.230000	-2.910000	-1.600000	-3.190000	-3.510000	-1.400000	-1.480000	-1.450000	-2.940000	-2.420000	-2.560000
-2.150000	-1.680000	-1.560000	-1.620000	-3.160000	-1.540000	-1.220000	-2.170000	-1.940000	-3.650000	-3.430000	-0.840000	-3.750000	-3.720000	-1.720000	-1.700000	-2.030000	-3.370000	-2.500000	-3.060000
-2.090000	-2.120000	-2.010000	-2.140000	-3.630000	-1.850000	-2.270000	-1.940000	-2.780000	-3.760000	-3.840000	-1.090000	-3.310000	-4.610000	-2.170000	-1.940000	-2.310000	-4.020000	-3.330000	-3.380000
-4.410000	-3.330000	-2.990000	-2.910000	-5.030000	-3.220000	-3.230000	-3.650000	-3.760000	-6.220000	-6.170000	-2.700000	-6.330000	-6.390000	-3.470000	-3.430000	-3.740000	-5.640000	-4.630000	-5.580000
-3.960000	-3.150000	-2.990000	-2.590000	-5.030000	-3.090000	-2.910000	-3.430000	-3.840000	-6.170000	-5.790000	-2.630000	-6.010000	-6.260000	-3.060000	-3.160000	-3.430000	-5.500000	-4.260000	-5.380000
-1.100000	-0.060000	-0.910000	-1.320000	-1.540000	-1.020000	-1.600000	-0.840000	-1.090000	-2.700000	-2.630000	0.130000	-3.110000	-2.830000	-0.670000	-0.830000	-1.020000	-2.490000	-2.010000	-1.950000
-3.990000	-3.490000	-3.500000	-2.900000	-5.050000	-3.170000	-3.190000	-3.750000	-3.310000	-6.330000	-6.010000	-3.110000	-6.060000	-6.680000	-4.110000	-3.550000	-3.730000	-6.370000	-4.920000	-5.520000
-4.360000	-3.540000	-3.550000	-3.310000	-5.630000	-3.300000	-3.510000	-3.720000	-4.610000	-6.390000	-6.260000	-2.830000	-6.680000	-6.850000	-3.730000	-3.560000	-3.760000	-6.020000	-4.950000	-5.750000
-1.810000	-1.850000	-1.430000	-1.190000	-2.920000	-1.730000	-1.400000	-1.720000	-2.170000	-3.470000	-3.060000	-0.670000	-4.110000	-3.730000	-1.180000	-1.350000	-1.660000	-3.660000	-2.800000	-2.960000
-1.890000	-1.220000	-1.310000	-1.460000	-2.860000	-1.370000	-1.480000	-1.700000	-1.940000	-3.430000	-3.160000	-0.830000	-3.550000	-3.560000	-1.350000	-1.480000	-1.590000	-2.950000	-2.300000	-2.790000
-2.150000	-1.970000	-1.510000	-1.660000	-2.880000	-1.590000	-1.450000	-2.030000	-2.310000	-3.740000	-3.430000	-1.020000	-3.730000	-3.760000	-1.660000	-1.590000	-1.720000	-3.310000	-2.480000	-2.950000
-3.930000	-3.560000	-3.110000	-2.910000	-4.760000	-3.160000	-2.940000	-3.370000	-4.020000	-5.640000	-5.500000	-2.490000	-6.370000	-6.020000	-3.660000	-2.950000	-3.310000	-5.420000	-4.440000	-5.050000
-2.850000	-2.750000	-2.470000	-2.250000	-3.890000	-2.530000	-2.420000	-2.500000	-3.330000	-4.630000	-4.260000	-2.010000	-4.920000	-4.950000	-2.800000	-2.300000	-2.480000	-4.440000	-3.550000	-4.050000
-3.620000	-2.780000	-2.360000	-2.250000	-4.460000	-2.670000	-2.560000	-3.060000	-3.380000	-5.580000	-5.380000	-1.950000	-5.520000	-5.750000	-2.960000	-2.790000	-2.950000	-5.050000	-4.050000	-4.940000
