,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199
0,-17.345801092253215,-17.57329429001571,-17.90617339237942,-16.883485895310294,-18.167744197672892,-17.611430831452836,-17.803114290195957,-16.898855072819146,-17.259495034320558,-17.298091108019268,-17.85203608834778,-17.294967049362985,-17.22250118602707,-17.541802437289366,-18.067428643808103,-17.12539091470618,-17.11120717055323,-17.970926126559114,-17.17406879088185,-17.227760409846347,-17.461378694432476,-18.65455739543772,-18.137973854800897,-17.86988561730336,-19.986393629541613,-18.42085012016497,-16.725036152028864,-17.866045788281788,-17.212346524445827,-17.50532171634259,-17.09293258424173,-17.004822436347098,-16.693514088782408,-16.63099704607947,-18.08933607041043,-17.943529736851886,-16.622266549294835,-17.333941633870666,-17.858768280629096,-16.723172594805426,-17.21006903625067,-17.275880092740806,-18.13864528050319,-17.363683113148227,-16.865589062020902,-16.631873849866928,-16.965578921261155,-17.34601751032192,-17.125552433360028,-17.561605341895458,-16.829821827280234,-17.449078130694083,-16.807501347090103,-17.25015573706473,-17.629074732589157,-16.966443437093098,-17.37046332989661,-17.357306868709742,-16.631322466467992,-17.002871572533493,-17.359470020827537,-17.397617388642633,-17.303525860630174,-17.972792084421762,-18.10779222483021,-17.66222541412147,-17.148471760091258,-17.264859949566162,-16.87364813285754,-19.8581746361444,-16.96768244478111,-17.279005645244908,-17.141284049432866,-17.034104931038378,-17.33395148455052,-17.904938555320214,-18.481670476596427,-18.39014845585657,-18.154399417960953,-17.24906255396634,-17.397549921995328,-18.312013392722474,-17.1477230561938,-17.145999484800065,-17.034504337811335,-17.851319520349158,-17.70083262376707,-17.15815104536764,-16.894665612019494,-18.410604756625677,-17.593620391156474,-17.3317592449377,-16.94724007909255,-16.38235629605871,-17.7091820388939,-17.342471542648894,-17.82302499120558,-17.77512232241329,-18.24504821967292,-16.853559221764492,-18.49356634826078,-18.46503843538759,-17.057460721390903,-17.362488094756504,-17.035930701449615,-17.64792317071148,-18.17179498136247,-17.195876013436568,-17.282198883793292,-17.52894546513449,-17.193982412272398,-17.385358335783447,-17.575986351418933,-17.738622942308133,-17.64674523710304,-17.648197108035426,-17.251372069269742,-17.441332848474524,-17.39990253480549,-18.203550021276996,-17.624852030588173,-16.707141216936165,-17.343336922879665,-18.2045165006095,-17.301354546645538,-17.130490724566002,-17.072618225529162,-17.095577098530143,-16.572695992166366,-17.22128301426068,-16.845857356518785,-17.410935755052307,-16.650176026502656,-18.17146258040004,-16.733751235417955,-17.083386169184173,-17.97863831964856,-17.263725521402094,-19.292810312029758,-18.311139744968642,-18.158474746395598,-16.36160370366631,-17.475339335586863,-17.55189224179682,-17.479644465335213,-17.717819183324643,-16.928984756286173,-17.54116158184956,-16.574295834212528,-16.949867171057072,-17.65411986882291,-17.684790241127647,-17.2921857850208,-17.004562244604855,-17.221916031734086,-17.93333719725743,-17.33343253464247,-17.795547885854923,-17.651498754146658,-17.283395177170412,-17.796376813558563,-17.494386203887892,-18.010039174389583,-16.845348075781622,-17.161194903998247,-17.48636023767721,-17.24112115485277,-17.69717747356787,-18.15722196761282,-16.873022337316733,-17.71957132514936,-19.615374255701106,-17.006795731335295,-17.631895666028704,-17.02837526161639,-17.278701416371163,-18.30735517245148,-16.570428039510205,-17.543119609250382,-18.049380399808605,-17.04441399490036,-17.841022054882288,-17.745474042340877,-17.151889252886747,-17.015628397455753,-17.680958075720987,-17.163710783848238,-17.5061426574594,-17.96177437900267,-17.431687918854674,-17.350029148683152,-17.600546190299013,-17.16478504856085,-17.911362757774796,-18.354774930265236,-16.466902981545157,-18.489115070482782,-17.93021198255314,-16.95170831322728,-17.660993918608167
1,-16.970597902180906,-17.470162126256543,-16.72428786683903,-16.5914193065878,-16.97145256245287,-16.737296664070293,-16.897631066725637,-16.74093392229905,-16.927000791335402,-17.149702447992272,-17.40780893365927,-17.207554742340637,-16.889824021183976,-17.129467633833414,-17.047951571295474,-17.07247816719022,-17.05993044887677,-17.013441925886752,-16.769626454237176,-16.893251752446158,-16.998173515511752,-17.481874651010834,-17.556237239220266,-16.723991457245212,-17.4358624799978,-17.226264176266113,-16.670455071133382,-17.74724222515696,-16.98040959539889,-17.062830500973053,-16.62065495728429,-16.770328296553,-16.691587743956006,-16.543756445876276,-17.721753488635457,-17.777878186271188,-16.60235808605909,-17.25014011122343,-17.478284704232916,-16.697943862510442,-17.16353615073724,-17.175488850569607,-17.35012531246624,-16.97820384277911,-16.71037174491947,-16.593376227622176,-16.609802986551088,-17.086320165737394,-16.608453252050857,-17.00895988275449,-16.52133986535302,-17.287368437330567,-16.804701383035564,-17.157882930488192,-17.14899507313838,-16.874103642945578,-16.96215682720476,-16.83059839133403,-16.188989474984645,-16.572901596692788,-17.01820800779263,-17.29280179300592,-17.30138215642016,-17.14426291682751,-17.047049040750295,-16.91068933338176,-16.87772169878525,-16.97865142735496,-16.79217952781542,-18.124429591781848,-16.575151216155195,-17.03999026086661,-17.0951296797351,-16.968907476639913,-16.893901513568053,-17.530054930699105,-17.55679237502315,-17.33536404742471,-17.92844787116214,-16.77091728381368,-16.887733151908776,-17.509023338892028,-16.950553481509704,-16.782254471947333,-16.856553347487285,-17.702262115299085,-17.086121100811333,-16.87123665975298,-16.808528934740707,-17.99505969607548,-17.19374296354467,-16.89914238421265,-16.910170286662346,-16.243122124259564,-17.470413547452843,-17.167909692613307,-17.560181236896547,-17.485921602250826,-17.84287596378921,-16.810386800389942,-17.71995444143916,-18.272248825464295,-17.031676202387313,-17.122168818386843,-16.947104319932272,-17.31077366884148,-16.890705516673997,-16.793272664084057,-16.816482275805537,-16.44805657086621,-16.709280140530904,-17.300652645432727,-17.51777881651127,-16.697705112500827,-17.48433010560998,-16.793041872894275,-16.905668635350608,-17.105695884935212,-17.322147621998294,-18.00602572984596,-16.939168679115493,-16.608953374701905,-16.391253608422637,-18.041957755913028,-16.99079475635043,-16.914232112002455,-16.81720006884243,-17.09521241039519,-16.494887980482368,-17.105510556571485,-16.78879413819859,-17.095990982255085,-16.553556184537108,-17.759311433695625,-16.469710365400324,-16.75078090535163,-16.965004136688247,-16.871552446846163,-17.618261740429304,-17.968413429469432,-16.707928178661927,-16.20131577531223,-16.89989991727215,-17.348188375925332,-17.36185844506059,-17.59981190035102,-16.8179835172461,-17.06521391873745,-16.49119157324645,-16.728487553948597,-17.469798822469592,-17.04692865661581,-16.661451719574913,-16.559294054492085,-16.849718514524124,-17.537609552016633,-16.77472890628807,-16.958431547388237,-17.241989671298604,-17.11285241349338,-17.551390583440494,-17.156767631073883,-17.02523885514111,-16.343188306625457,-17.052728738183337,-17.285858043574684,-16.968502724604747,-17.032146838508826,-17.159320524388903,-16.799013715119518,-17.591863035074056,-17.60222616890122,-16.70700646770091,-17.15671725802266,-16.950633092729326,-17.110952212773554,-17.748671452334953,-16.54069389039413,-16.852116350888277,-16.801862904024397,-16.496827199871596,-17.51662315067567,-17.478680937075197,-16.750773377408578,-16.850654568310436,-17.6677588585259,-16.77982982144297,-16.87788649355059,-17.808796696754708,-17.101393526783898,-17.170288086066506,-17.39876291132741,-16.66753079145903,-17.275196147489527,-18.323419870744388,-16.457280834948083,-16.93659436439057,-17.13467377473716,-16.680311665649164,-17.648524708477446
2,-16.89381495609988,-16.720611109682665,-16.491012942720225,-16.520223318687997,-16.728333435706006,-16.42360844541352,-16.856365450848507,-16.737176795844697,-16.787938833414938,-17.122505068482113,-17.086154420485755,-17.20330810312737,-16.709644541272723,-16.958572752299318,-16.976576647016692,-16.835433139663692,-16.853960101947216,-16.546339676916077,-16.504580922455684,-16.704052997537353,-16.930418391487564,-16.788503919687443,-17.427045683029995,-16.68987693443445,-17.196367224552834,-17.205396862395162,-16.60417711406161,-17.56919643035139,-16.964195426253646,-17.026074291217412,-16.556474065699135,-16.660066758147668,-16.561063520993812,-16.32953267543522,-17.513738010920985,-17.24580927211416,-16.497328300724817,-16.89189518904432,-17.036533466614177,-16.470058405398163,-16.93980704099431,-17.10927173584824,-17.16172356078404,-16.724218629150084,-16.60380442032372,-16.44975525471815,-16.540766253104394,-16.94983495993435,-16.31248664126459,-16.653294647849616,-16.494392761905438,-16.887987412915074,-16.773285352298807,-16.776778931473203,-17.148500493510213,-16.760524515643276,-16.56092978246732,-16.549756378347546,-16.180817505707957,-16.459918416425484,-16.649918820529415,-17.174887787674553,-17.110363749873926,-16.85196368335277,-16.72190542300116,-16.745275201323153,-16.490832842150013,-16.74126345663763,-16.668362636207796,-16.918733708749482,-16.544620727479913,-16.725944460283806,-16.93947460644989,-16.828680050919235,-16.732261909895403,-16.825041426829166,-17.111136007055308,-17.212885088087173,-17.4824556264022,-16.757249457715623,-16.70760775346811,-16.990168824155944,-16.88318860685936,-16.366469777802116,-16.674203597912697,-17.6455312841465,-16.91135025048569,-16.657849082334174,-16.71339203054631,-17.695729263577405,-17.029236123652737,-16.802089831313467,-16.706835960842426,-16.23219299924581,-16.810406933602778,-16.95404907348196,-17.156237576962674,-17.172761777989365,-17.737295868993343,-16.73555202507867,-16.988684945889375,-17.079249275804937,-16.892061527942957,-16.975884738288215,-16.885499751119696,-16.873637785483545,-16.874488523479094,-16.569751126200785,-16.777772928760545,-16.37055637610163,-16.62623791548512,-16.915759005134277,-17.5102200511524,-16.62231923317846,-16.95913322786788,-16.658588620600618,-16.862237349323394,-17.074819413950507,-17.112619398799303,-17.276139930501223,-16.757358816742585,-16.526557955057342,-16.3499927007651,-17.73021032537519,-16.81988244215848,-16.733828548795064,-16.723275136076715,-17.013433181569436,-16.40149669253021,-16.945569200295004,-16.454899708872397,-16.969017349811924,-16.400131581346717,-17.217117767167764,-16.453546392833765,-16.64272052123213,-16.811930194752975,-16.547278799261203,-17.14549018876763,-17.64085476945484,-16.623139486095724,-16.198561811054745,-16.849952766215477,-17.315018961372317,-16.999084409035667,-16.626836536159203,-16.51675132899814,-16.58728416856914,-16.321387267062057,-16.592163017662763,-16.766871086592346,-16.98467696964388,-16.373953869186877,-16.55419292842488,-16.780301731853093,-16.819767753636597,-16.744266059237404,-16.83541662276987,-17.09469194546765,-16.67344590053883,-17.197675084338982,-17.06426651498439,-16.567400004673985,-16.304271533262646,-16.664637970348895,-17.163018173799074,-16.827121829074997,-16.724628882545463,-17.08625561038977,-16.769190943743276,-17.235094925788005,-16.79627694214963,-16.307649242123368,-17.016252661036432,-16.611639216860954,-16.82546594214289,-17.74295300738304,-16.437419935057328,-16.757942875738777,-16.747157121198885,-16.401387808884152,-17.378272240605956,-16.978692456137765,-16.638421655221883,-16.844548919987076,-17.130348462785996,-16.692912416995057,-16.858954275889307,-17.316263553117516,-16.78824332321082,-16.90668695011275,-17.10163379959733,-16.456870190177355,-16.8404615838678,-17.627821592470205,-16.355965094269045,-16.55468546919436,-16.713528900437062,-16.57940060471197,-16.97062155158286
3,-16.852567001651497,-16.462816903127923,-16.412125588838983,-16.470431761645365,-16.518719866520073,-16.358888080455564,-16.51444076151311,-16.634625292287026,-16.71779473337653,-16.872323858658596,-17.046141100161442,-16.971919470981952,-16.67331576830859,-16.895583773852188,-16.805594863223106,-16.82935286632878,-16.612096346569178,-16.42400822144256,-16.37292323352692,-16.309782738942445,-16.788672264907028,-16.590233306937396,-16.933136625405602,-16.568290740822555,-17.18907928280766,-17.150592567904802,-16.38044198356841,-16.729297770455588,-16.811648361326306,-16.99591740864955,-16.545465342924103,-16.56708812859123,-16.490470547992942,-16.282143701203843,-17.364183870138845,-16.595369684364464,-16.220454308735988,-16.710468498370403,-16.891717312560527,-16.42767449618824,-16.65711913668578,-17.024706418607195,-16.80050159485708,-16.671918481184633,-16.57744929224759,-16.40507548946735,-16.400710716641157,-16.540729396973774,-16.121960356344708,-16.53005829057479,-16.485353199206934,-16.86864064855845,-16.683823657734262,-16.475873581519078,-16.907079775468006,-16.705725395047313,-16.3319781124995,-16.544814126561974,-16.132406515283726,-16.445021076856385,-16.492495444605183,-17.130946576967524,-16.777626443596837,-16.851922794212673,-16.679729045825486,-16.706161671395588,-16.47005013723627,-16.737354465507956,-16.468754673012697,-16.773512142740216,-16.487096730726208,-16.628294199821845,-16.86153669346174,-16.765168988039008,-16.7219264112863,-16.623007290264333,-16.927200738478412,-16.961300124074484,-16.782056000974585,-16.673640764466228,-16.501979721639103,-16.903727798191902,-16.79372571417502,-16.33268368735673,-16.464704404293848,-16.973338886820187,-16.710476668984978,-16.396591627184492,-16.576284793896228,-17.164448797843654,-16.942546782861086,-16.734637472447726,-16.611338675629362,-16.2014971944374,-16.62405073659063,-16.926470752026574,-16.912096811485107,-16.792738168636262,-17.49489850914089,-16.67710745663233,-16.846714720046137,-17.027510537750665,-16.831169890218334,-16.86064569575508,-16.88358958394903,-16.71468113496576,-16.719278591236893,-16.562507596923453,-16.708609990050512,-16.357500168998637,-16.617250780996624,-16.868374896366994,-16.892186919809475,-16.532071092900694,-16.813217277654267,-16.596414360878796,-16.50090452245896,-16.87140797555981,-16.769991785235156,-17.044128981889983,-16.707930384181516,-16.411963109473078,-16.29409842280669,-17.413288844909783,-16.80251708596306,-16.482209599271442,-16.635443080223524,-16.913446903423342,-16.356395416020888,-16.7819189225435,-16.421152573063672,-16.895302536827614,-16.392135727072514,-17.19057276045516,-16.28161657003927,-16.627041657035548,-16.691824152485314,-16.3771368822793,-16.813591070830924,-16.63846561300749,-16.559899608626658,-16.128844108409403,-16.7718860857345,-17.210705082364377,-16.726056668510388,-16.404220769175723,-16.362351556595346,-16.4470405793094,-16.20860356880282,-16.537392330778452,-16.588924876803024,-16.6844844106692,-16.35292217670682,-16.46933450122228,-16.58896515378319,-16.603548533535147,-16.664861844757805,-16.766286029808892,-17.011504052178978,-16.481530975853936,-17.006196001840532,-16.94446946715008,-16.546704100196383,-16.266463338265275,-16.571006528424334,-16.524749333579702,-16.35586835408546,-16.706088124749666,-16.71129622677369,-16.53842901771003,-16.673856271180263,-16.767925570621795,-16.223497574563137,-16.940660001355617,-16.51650349073141,-16.591366413203826,-16.943662461323413,-16.344014386343225,-16.753871861771195,-16.721338388393818,-16.33748417048919,-16.51391231009693,-16.921221838184557,-16.56082449042702,-16.770276150693483,-16.949231077835222,-16.247153123778315,-16.689382501445372,-17.14508276452296,-16.718079607338524,-16.561263903749733,-17.070252146990114,-16.456468129992405,-16.834813382729028,-17.33907168408608,-16.30663545127699,-16.54802594375576,-16.39730086163869,-16.55860527244156,-16.78046009996874
4,-16.57114107222254,-16.42566316199185,-16.408644954542623,-16.393833757455575,-16.431268855882593,-16.27874861273761,-16.43400645931314,-16.479026461299497,-16.683657119810675,-16.768476114796897,-16.824984754203548,-16.672830700552154,-16.65045117893078,-16.634643685626877,-16.553848648252583,-16.70002043315362,-16.549533232503105,-16.40585012988761,-16.320568424253587,-16.292459870023613,-16.685328716527053,-16.551704077693223,-16.85084363312847,-16.530794457546996,-16.766814486977275,-16.927434416326818,-16.27930927355024,-16.665626685315758,-16.646745508187948,-16.927878080803872,-16.405662063763344,-16.566241370511726,-16.35721067126355,-16.234989952000298,-17.138476901915176,-16.556347159734386,-16.131639906424915,-16.616071689298163,-16.59336988806338,-16.422212265141905,-16.64168418516295,-16.68789470214091,-16.47004342441638,-16.668626494994832,-16.558960375708182,-16.352507616660304,-16.249567925769092,-16.446854613856523,-16.083861796373327,-16.529354380997056,-16.450031423627514,-16.8468239996092,-16.570457674197158,-16.44205548970816,-16.649724549518343,-16.661956672526806,-16.305767802414923,-16.519293273494636,-16.123396448674633,-16.204081777411233,-16.281897890807965,-16.62014265889983,-16.768932649479815,-16.452276531855848,-16.48402245902183,-16.68693573079554,-16.425770717143024,-16.674807582192255,-16.447261454967126,-16.744517710776428,-16.370002966741026,-16.577309304318117,-16.84593877232704,-16.541375759324247,-16.625714919407585,-16.576901933013104,-16.899246835838994,-16.904466957301434,-16.47656448699199,-16.660710166769295,-16.479323826516364,-16.587901650379067,-16.748105589725395,-16.29942447246615,-16.327535522144302,-16.947715307671423,-16.539431285378498,-16.276587666726623,-16.495414109605775,-17.08158313974677,-16.82142948391624,-16.720846652055137,-16.478645560414158,-16.181385019212847,-16.595135978958005,-16.593095438533815,-16.60782689151511,-16.789752222485575,-16.661153120502895,-16.413721215026577,-16.609222793280942,-16.886972439317322,-16.64272827618606,-16.62897085259658,-16.71980637987351,-16.631211434938038,-16.37618668323356,-16.480817118933786,-16.50721470104611,-16.30518728013992,-16.5286040339857,-16.753806254712465,-16.882727484691276,-16.498958567956358,-16.678693801508228,-16.329776047603087,-16.473639804898312,-16.61860981553356,-16.576997841948305,-17.04398517906233,-16.5251145046038,-16.4032421842958,-16.25148636094719,-17.136143192768913,-16.787601355799602,-16.234210420593428,-16.37450952784331,-16.75060104716095,-16.329395227349323,-16.644849958262277,-16.334428238348845,-16.72716397162823,-16.357143685069616,-17.121736116703445,-16.259582619561264,-16.394183870083364,-16.65762360219196,-16.202563346034328,-16.798402877317,-16.50038092568238,-16.466157370613697,-15.944332896306765,-16.742112575057163,-16.98366343652051,-16.69837486459535,-16.399105097561545,-16.329629296013398,-16.42513108402459,-16.095071504543604,-16.486510695725748,-16.522202993534826,-16.568013283979454,-16.34884651663898,-16.467196254474423,-16.575754255957293,-16.542289499380008,-16.49125598830144,-16.497111944800295,-16.460712720167457,-16.335918070933218,-16.61337558667247,-16.804461148148842,-16.508440104307986,-16.221311938296843,-16.521609430863585,-16.513076533820787,-16.266973528813345,-16.667799400176733,-16.305940699640715,-16.4296600075734,-16.582399641266807,-16.742137707489753,-16.074289007553304,-16.775891194481886,-16.398875690454858,-16.54446237731365,-16.725616313483957,-16.302240363266616,-16.70809814226297,-16.395611485147978,-16.30033336799179,-16.491420409120664,-16.546961714972547,-16.333224541151175,-16.620317660314065,-16.932027918710904,-16.20785812322005,-16.67684392340799,-17.120418183207534,-16.65963188487592,-16.52728889828623,-16.809594225083796,-16.35784253324356,-16.734630232620205,-16.74894629572342,-16.24991394865733,-16.477860773326377,-16.370048244159342,-16.521250305830975,-16.718275331107552
5,-16.476007524772754,-16.382438485135868,-16.246963326704247,-16.38229941816267,-16.42845152852854,-16.25452756271149,-16.431321659036925,-16.351278765104468,-16.621938806582392,-16.61828942187762,-16.647239122238982,-16.629184107841155,-16.454948957403936,-16.516008531829435,-16.537896234330994,-16.561304823383498,-16.531285741659264,-16.40140172395507,-16.277096103675756,-16.27300195033071,-16.578303753238746,-16.549365405361527,-16.792932128507704,-16.5226036733078,-16.630214087885655,-16.771491775244534,-16.26793211760075,-16.474155566120526,-16.623027013496056,-16.72291404405268,-16.365066976476385,-16.534044721745342,-16.29901785969171,-16.198948728110874,-16.79735473563558,-16.45593767007678,-16.093513842817067,-16.53132658587931,-16.540932985334237,-16.388935315916513,-16.5796093642348,-16.6243344806236,-16.430944245296292,-16.565247273963326,-16.518354337336525,-16.34704140931056,-16.24454145419304,-16.32347748920586,-16.00669137103094,-16.460655521454612,-16.434342798807364,-16.777074353472553,-16.441984762468977,-16.41091420713734,-16.542259984649597,-16.58187122425398,-16.22845673944837,-16.436465349823017,-16.09895414293979,-16.175295731594325,-16.271073150927897,-16.619280478685138,-16.620636924958696,-16.23374601659242,-16.455754111469545,-16.675980792167046,-16.26227053764108,-16.566619718262878,-16.369063331326807,-16.713510829933167,-16.299941748232662,-16.543489362407563,-16.798286857687174,-16.401288543125965,-16.436548296259698,-16.501720378209285,-16.789204668955513,-16.44425292979536,-16.42010393101038,-16.604527430737036,-16.468807646262114,-16.52967621276861,-16.60162872999555,-16.269081901732136,-16.284166400542258,-16.68585621807822,-16.481245111406167,-16.254402184447915,-16.49217820184257,-16.771066479176987,-16.38233600202194,-16.683722397860553,-16.465710586476924,-16.07880143489239,-16.376916111090548,-16.42367137506794,-16.597366178642318,-16.625298304376294,-16.612058742406376,-16.291544048088205,-16.53005621713084,-16.695636013571633,-16.546934385548404,-16.423018293406923,-16.70082753485223,-16.628154775205626,-16.349816708136686,-16.34381978626681,-16.33086388055453,-16.27408216251927,-16.3379459314719,-16.686148660488406,-16.798085325278215,-16.393355492554036,-16.658549232421645,-16.302470948729255,-16.352455808437,-16.437965718042715,-16.527523023466536,-16.92464582060924,-16.515339348179168,-16.379139072941346,-16.194503847302336,-17.076430475529044,-16.61163771592487,-16.117030031672186,-16.309296918348217,-16.585774589352383,-16.265676788485095,-16.568938439982226,-16.324677327459494,-16.687168658439504,-16.342709626262874,-16.76013064779562,-16.174558177277873,-16.384426628745214,-16.484080047444742,-16.15241858280777,-16.790928714204583,-16.469398658783554,-16.457359531245828,-15.93857365928482,-16.571803863105146,-16.9282329566947,-16.696335539116298,-16.393892527025827,-16.323650088670995,-16.263263385065247,-16.075564537528656,-16.462319640014993,-16.348598248615033,-16.384164719668128,-16.24200150230051,-16.44111824115975,-16.397990020921945,-16.368110643162307,-16.36531682900306,-16.348190889484066,-16.25965410774758,-16.30048593623663,-16.42187062703782,-16.70090689611078,-16.323229779061755,-16.17202549378097,-16.446339343258664,-16.446994967873344,-16.19307189787944,-16.63258365795681,-16.300771997895247,-16.411400306479532,-16.5232574575964,-16.707163461167298,-16.01247742053379,-16.732159397562633,-16.318752395922687,-16.33890320388917,-16.580356804918896,-16.254913693786882,-16.504125547826305,-16.316008866775938,-16.188477344482145,-16.444538412430905,-16.29128944368362,-16.28929188904925,-16.365045152467424,-16.852850439053036,-16.18045720218201,-16.605772302268882,-17.06040115744812,-16.618249751033282,-16.50906475935983,-16.756267994822785,-16.35327756357377,-16.502926609213183,-16.47028460230802,-16.220780073716085,-16.31041745797144,-16.344856806650146,-16.459220155528563,-16.714096989142405
6,-16.36781964297057,-16.1163034267155,-16.223066878239827,-16.262893234388876,-16.403267125915473,-16.197055574024162,-16.389722170920706,-16.309617925233454,-16.421381478816073,-16.46588766569478,-16.456180483728353,-16.626241246344627,-16.40730765140343,-16.48027163517915,-16.464147676400962,-16.54652253538012,-16.41587520582928,-16.395558360678223,-16.25479794929035,-16.270066237846457,-16.54179263097066,-16.35504797901354,-16.78738099448178,-16.40946999542608,-16.538839098744646,-16.30240313007105,-16.187985007704448,-16.313673292340688,-16.510683567105644,-16.708589260126573,-16.35966504375284,-16.41402023515523,-16.263326205045956,-16.16382392125213,-16.709069700345808,-16.364201160349726,-16.05543099811811,-16.488488622711372,-16.465559193337985,-16.334000243728653,-16.49908841307392,-16.513614268004652,-16.377332226946763,-16.461549669086757,-16.451707569093905,-16.293531755448967,-16.231007831178747,-16.303241366629088,-15.952499460059272,-16.348174329064452,-16.34770760628821,-16.687994447946735,-16.42178799686888,-16.384283874462177,-16.370368558464367,-16.543579521254053,-16.199223646539394,-16.33708267259593,-16.08086712782127,-16.114376162074368,-16.223824393155446,-16.56118329998584,-16.541931278803883,-16.19008576545822,-16.3357231340241,-16.492325376566896,-16.19892960807649,-16.56355459472048,-16.33359812980271,-16.61679051434378,-16.285558474264356,-16.381962802349086,-16.58477653058724,-16.387860082588116,-16.288252140192732,-16.42308905977162,-16.56213961631881,-16.406830426583213,-16.33666131112819,-16.522633344251453,-16.451459997228397,-16.466848401890463,-16.519719562137375,-16.17717369659355,-16.27636330056618,-16.647277701365198,-16.463644125643164,-16.233518447755053,-16.42991040176767,-16.273323141906374,-16.290552581962466,-16.628368490917516,-16.42654553414416,-16.074508283620805,-16.333432948196467,-16.41056133536827,-16.366374355412148,-16.53896623168972,-16.52431721555119,-16.16497663418852,-16.38017707047039,-16.672454238397187,-16.51371199584382,-16.360153488881423,-16.31813989638313,-16.57229943079092,-16.326137010711,-16.297029471534238,-16.30949038033554,-16.130922305991263,-16.31275122072335,-16.54038228064033,-16.611027995606314,-16.380501019194917,-16.545413518769507,-16.23576102934851,-16.345104238614276,-16.417224311572674,-16.46511818209956,-16.493644406746824,-16.46747076160827,-16.30849325275769,-16.192147898851083,-16.853469604641226,-16.59103842205414,-16.106126784226667,-16.196229113745467,-16.549225313605525,-16.05777828303666,-16.439820239044323,-16.31689446454198,-16.530495602968145,-16.272424995605967,-16.747763499464924,-16.17066706754526,-16.36645493388403,-16.392917967137304,-16.140143646585894,-16.789377760152277,-16.281291303162618,-16.23047387702988,-15.935597074839103,-16.485196111109254,-16.763961284607856,-16.67065050338073,-16.35158630956567,-16.271040173820122,-16.198749535540543,-16.038831253459822,-16.309253557657854,-16.33716447510612,-16.32846423433678,-16.21846875322872,-16.237082093034807,-16.321453481271476,-16.336920248588086,-16.319179062930086,-16.306299947516454,-16.24620646473702,-16.212335131714745,-16.419869015133777,-16.664632219088837,-16.313995237585186,-16.159969283087616,-16.39100066050146,-16.401156016904835,-16.12484836138944,-16.44099445900791,-16.257565898935482,-16.35481423635699,-16.47596715886004,-16.523048423041573,-15.981055462495535,-16.70594570569086,-16.29351627923888,-16.31873992175108,-16.46760544078991,-16.188052191695117,-16.402117195802163,-16.2943727592042,-16.179801675912053,-16.272492580522385,-16.250086776415504,-16.233128576435835,-16.178878860490915,-16.76656829678536,-16.170595472648884,-16.592150059109272,-16.908685095204888,-16.48665264194506,-16.444635460373085,-16.595410461032863,-16.239048854667907,-16.406963849821004,-16.290726270110646,-16.217485448085814,-16.306219690219457,-16.30696175975055,-16.17680037436015,-16.610137352211993
